video_id,entity,type,subtypes,DBpedia_URL,relevance,sentiment_label,sentiment_score,emotion_sadness,emotion_fear,emotion_joy,emotion_disgust,emotion_anger,count,is_entity,lemma,porter_stem,snowball_stem,lancaster_stem,porter_stem_notprocessed,snowball_stem_notprocessed,lancaster_stem_notprocessed,Wikipage,vader_compound,vader_neg_score,vader_pos_score,vader_neu_score,textblob_polarity,textblob_subjectivity,ibm_sentiment_label,ibm_sentiment_score,ibm_anger,ibm_joy,ibm_sadness,ibm_fear,ibm_disgust,google_sentiment_score,google_sentiment_magnitude,topic,publishedAt,channelId,title,description,channelTitle,tags,duration,duration_seconds,duration_minutes
nLhU4crrwD0,advisor,JobTitle,NONE,NONE,0.31399099999999996,negative,-0.429846,0.42929399999999995,0.198957,0.049586,0.254818,0.393327,2,1,advisor,advisor,advisor,adv,advisor,advisor,adv,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,coordinator,JobTitle,NONE,NONE,0.281614,neutral,0.0,0.157646,0.088035,0.161295,0.272919,0.299354,1,1,coordinator,coordin,coordin,coordin,coordin,coordin,coordin,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,director general,JobTitle,NONE,NONE,0.266278,positive,0.658822,0.4355770000000001,0.022088,0.318306,0.20640999999999998,0.099437,1,1,director general,director gener,director general,direct gen,director gener,director general,direct gen,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,executive,JobTitle,NONE,NONE,0.286517,negative,-0.457588,0.448982,0.207754,0.019737,0.075656,0.521332,1,1,executive,execut,execut,execut,execut,execut,execut,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,governing Council,Organization,NONE,NONE,0.353682,negative,-0.379423,0.11392999999999999,0.266892,0.162924,0.220298,0.314697,2,1,govern Council,govern Council,govern Council,govern Council,govern council,govern council,govern council,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,kaduna adamawa plateau,GeographicFeature,NONE,NONE,0.29203,negative,-0.429846,0.480529,0.22447399999999998,0.052533,0.273271,0.30541999999999997,1,1,kaduna adamawa plateau,kaduna adamawa plateau,kaduna adamawa plateau,kadun adamaw plateau,kaduna adamawa plateau,kaduna adamawa plateau,kadun adamaw plateau,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,muhammadu buhari,Person,"Politician, President",http://dbpedia.org/resource/Muhammadu_Buhari,0.423828,negative,-0.429846,0.548566,0.097548,0.06363300000000001,0.247004,0.334872,2,1,muhammadu buhari,muhammadu buhari,muhammadu buhari,muhammadu buhar,muhammadu buhari,muhammadu buhari,muhammadu buhar,http://en.wikipedia.org/wiki/Muhammadu_Buhari,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,official,JobTitle,NONE,NONE,0.28746700000000003,negative,-0.688067,0.43622,0.051272000000000005,0.022668,0.5054069999999999,0.285114,1,1,official,offici,offici,off,offici,offici,off,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,president,JobTitle,NONE,NONE,0.693587,negative,-0.023383,0.312498,0.125676,0.11121900000000001,0.233055,0.196224,6,1,president,presid,presid,presid,presid,presid,presid,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
nLhU4crrwD0,rape,Crime,NONE,NONE,0.287655,negative,-0.856828,0.394524,0.084964,0.002325,0.6256010000000001,0.25247600000000003,1,1,rape,rape,rape,rap,rape,rape,rap,NONE,0.823,0.07400000000000001,0.08800000000000001,0.838,0.03089166310997296,0.4326305306586996,negative,-0.251895,0.17036400000000002,0.518844,0.25740100000000005,0.102033,0.452123,0.0,12.600000381469727,Free Trade,2018-10-27T20:20:43.000Z,UCEXGDNclvmg6RW0vipJYsTQ,Buhari Inaugurates African Free Trade Agreement Committee | Dateline Abuja |,For more information log on to http://www.channelstv.com,Channels Television,"9ja', '9ja news', 'Nigeria', 'News', 'Nigeria News', 'Naija', 'Channels Television', 'Channels TV', 'Africa News', 'Africa', 'Breaking news', 'Nollywood', 'Nigerian', 'Top', 'Stories'",PT9M41S,581,10
